@relation dmTraining

@attribute deviceType {1,2,3,4,5,6}
@attribute textProbability numeric
@attribute tweetRatio numeric
@attribute chiSquaredMin numeric
@attribute chiSquaredSec numeric
@attribute entropyHours numeric
@attribute entropyMin numeric
@attribute entropySec numeric
@attribute accountRep numeric
@attribute urlRatio numeric
@attribute hashtagRatio numeric
@attribute mentionRatio numeric
@attribute retweetRatio numeric
@attribute mobileDevice numeric
@attribute webDevice numeric
@attribute appDevice numeric
@attribute miscDevice numeric
@attribute botDevice numeric
@attribute otherDevice numeric
@attribute class_attr {0,1}

@data
5,1,1.015313,0.42284,0.103661,0,0.327364,0.989441,0.999951,1,0.000308,0.953832,0,0,0,0,0,1,0,1
1,0.02,1.005937,0.071766,0.286825,0.130773,0.688756,0.99743,0.826436,0.098868,0.393585,0.838491,0.176763,0.666977,0.332712,0.000311,0,0,0,0
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1.00125,0.353164,0.76095,0.379541,0.856868,0.996564,0.615385,0.187478,0.31659,0.200566,0.117665,0.729713,0.104557,0.162609,0,0,0.003121,0
2,0.01,1.010625,0.276908,0.055271,0.323371,0.91298,0.997735,0.611845,0.16851,0.294985,0.868732,0.16141,0.531231,0.457019,0.011132,0,0,0.000618,0
1,0,1.009688,0.123888,0.818667,0.156272,0.799295,0.997472,0.844206,0.112523,0.004356,1.105989,0.147323,0.373878,0.052615,0.009904,0.55896,0,0.004643,0
2,0.03,0.719661,0.265033,0.477467,0.374212,0.862417,0.974956,0.501611,0.353523,0.569638,0.678683,0.262357,0.596402,0.232113,0.112861,0.035844,0.010788,0.011993,0
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
5,0.89,1.015313,0.42284,0.103661,0,0.327364,0.989441,0.999951,1,0.000308,0.953832,0,0,0,0,0,1,0,1
1,0.01,0.460938,0.022922,0.282157,0.334507,0.966724,0.99467,0.331301,0.169388,0.060544,0.736054,0.00339,1,0,0,0,0,0,0
1,0.02,0.72,0.669598,0.708379,0.383359,0.884103,0.996271,0.265753,0.062315,0.05638,0.430267,0.561198,0.978733,0.020833,0.000434,0,0,0,0
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
1,0.05,0.999062,0.120807,0.338752,0.434897,0.938722,0.997616,0.834715,0.668636,1.86,0.778636,0.311855,0.353144,0.01908,0.247732,0.364404,0,0.01564,0
1,0,0.998125,0.335653,0.201248,0.513062,0.971916,0.997732,0.394928,0.402514,0.262228,0.146399,0.078272,0.224483,0.618034,0.126174,0.000313,0,0.030996,0
1,0.02,0.120313,0.078082,0.748773,0.603266,0.917535,0.985105,0.565711,0.708108,0.127027,0.32973,0.038961,0.34026,0.27013,0.293506,0,0,0.096104,0
2,0.02,1.00875,0.037699,0.625701,0.198572,0.803965,0.996019,0.978888,0.302046,0.174489,1.22503,0.742565,0.643742,0.356258,0,0,0,0,0
1,0,1.002188,0.170711,0.419788,0.172253,0.87174,0.99686,0.922014,0.6,0.007407,0.683128,0.621141,0.690677,0.309323,0,0,0,0,0
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
3,0.89,1.000312,0,0,0.48742,0.957354,0.994348,0.593513,0.539649,0.320534,0.342654,0.251484,0.376757,0.151515,0.158388,0.296157,0.00125,0.015933,1
5,0.548571,0.00625,0.000148,0.23051,0.170371,0.295347,0.540944,0.548033,1.1,4.25,0,0,0,0,0,0,1,0,0
1,0,1.014063,0,0.708508,0.258652,0.907114,0.997854,0.504301,0.321696,0.121482,1.049519,0.134977,0.725116,0.156549,0.024037,0.091217,0,0.003082,0
5,0.97,1.015313,0.42284,0.103661,0,0.327364,0.989441,0.999951,1,0.000308,0.953832,0,0,0,0,0,1,0,1
1,0,0.854375,0.050762,0.11138,0.197528,0.812612,0.995513,0.8,0.271429,0.115764,0.35468,0.257498,0.96196,0.037674,0,0,0,0.000366,0
3,0.24,1.009688,0.167987,0.210957,0.250109,0.74038,0.992707,0.357278,0.942394,6.546421,0.154362,0.446611,0.549985,0,0.449396,0,0,0.000619,0
2,0.02,0.881875,0,0.99568,0.248944,0.677973,0.935428,0.555204,0.278607,0.271144,0.370647,0.857548,0.687456,0.31219,0,0,0.000354,0,0
2,0,0.192188,0.725721,0.614138,0.69766,0.981422,0.989584,0.506329,0.205405,0.09009,0.545946,0.097561,0.15935,0.726829,0.039024,0,0,0.074797,0
3,0.04,0.227813,0.546378,0.964374,0.63954,0.983159,0.990707,0.279279,0.862866,1.265023,0.080123,0.109739,0.198903,0.020576,0.733882,0,0,0.046639,0
1,0.01,1.008438,0.215963,0.137784,0.233813,0.796961,0.997287,0.872253,0.034471,0.079549,0.916473,0.065076,0.993492,0,0.001549,0,0,0.004958,0
1,0,0.98625,0.096485,0.795515,0.434499,0.93417,0.997259,0.439462,0.010667,0.136,0.813778,0.287072,0.986375,0.012991,0.000634,0,0,0,0
1,0.04,1.006563,0,0.096093,0.366323,0.9357,0.9965,0.31725,0.507635,0.648456,0.480489,0.085067,0.505744,0.063955,0.052158,0.360758,0,0.017386,0
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
1,0.03,0.984375,0,0.001262,0.259009,0.670532,0.977352,0.682292,0.0658,0.142973,0.599919,0.218413,0.601587,0.360317,0.004127,0.032698,0,0.00127,0
2,0.06,1.014063,0,0,0.017585,0.522366,0.851445,0.561084,0.996713,0.060263,0.018262,0.15624,0.08074,0.138675,0.004931,0.77473,0,0.000924,0
1,0,1.002188,0.152443,0.449293,0.313923,0.871568,0.994858,0.791513,0.370113,0.709818,0.775847,0.641098,0.930153,0.028064,0.041784,0,0,0,0
1,0.05,1,0.379652,0.899174,0.491341,0.976075,0.99748,0.456038,0.16918,0.833443,0.897705,0.046875,0.870313,0.080937,0.023438,0.02375,0,0.001563,0
1,0.07,0.99875,0.293213,0.625845,0.21151,0.750379,0.99446,0.507772,0.081798,0.033898,0.534267,0.575407,0.974969,0.015332,0.0097,0,0,0,0
1,0.01,1.00125,0,0.015704,0.251034,0.716717,0.980062,0.930575,0.670866,0.617323,0.719685,0.405431,0.586454,0.025593,0.073034,0.314607,0,0.000312,0
1,0,0.990313,0.186835,0.966332,0.332283,0.860733,0.996261,0.216956,0.139205,1.011364,1.144886,0.888924,0.990533,0.004418,0.005049,0,0,0,0
2,0,1.00125,0,0.820967,0.022085,0.18964,0.792925,0.476181,0.918118,2.221254,1.047038,0.820849,0,0.984395,0,0,0,0.015605,0
2,0,0.995938,0.327877,0.332034,0.195312,0.837975,0.995827,0.27907,0.372911,0.343008,0.151275,0.643238,0.260747,0.737998,0.001255,0,0,0,0
2,0.28,1.007187,0.475813,0.508118,0.265405,0.938914,0.997134,0.34375,0.271345,0.10511,0.19793,0.040645,0.05771,0.806081,0.00031,0,0,0.135898,1
2,0.01,1.015313,0.267824,0.039275,0.474273,0.967368,0.998341,0.23224,0.751372,0.189215,0.195673,0.046784,0.014774,0.697445,0.264081,0,0,0.0237,0
1,0.01,1.010312,0.12453,0.642271,0.04887,0.777129,0.997713,0.624134,0.371782,0.481977,1.57518,0.39932,0.728116,0.25549,0.014538,0.001237,0,0.000619,0
1,0,1.01,0.232564,0.51753,0.125091,0.791273,0.996601,0.830708,0.037482,0.014851,1.108204,0.125,0.749381,0.25,0,0,0,0.000619,0
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
1,0.115,0.909375,0.958683,0.011726,0.283224,0.883669,0.987713,0.917333,0.433922,2.057244,0.534982,0.513746,0.998282,0.000687,0,0,0,0.001031,0
1,0.02,0.468438,0.841459,0.112804,0.332995,0.962947,0.994588,0.168675,0.274616,0.066847,1.063234,0.261508,0.937292,0.042695,0.019346,0,0,0.000667,0
3,1,1.000625,0,0,0.208778,0.859458,0.93414,0.771429,0,0,0,0,0,0,0.806371,0,0.193629,0,1
1,0,0.719661,0.265033,0.477467,0.374212,0.862417,0.974956,0.501611,0.353523,0.569638,0.678683,0.262357,0.596402,0.232113,0.112861,0.035844,0.010788,0.011993,0
1,0.02,0.9925,0.000013,0.557821,0.029845,0.271192,0.967217,0.51703,0.341463,0.612805,1.25,0.896725,0.770151,0.199622,0.001259,0.028967,0,0,0
1,0,1.007187,0.000046,0.737624,0.222376,0.844941,0.997457,0.397059,0.054022,0.056022,0.460584,0.224635,0.780019,0.216879,0.002792,0,0,0.00031,0
1,0,0.00125,0.686036,0.686036,0,0.268324,0.268324,0.27,0.75,1,0.25,0,0.25,0.75,0,0,0,0,0
1,0.03,1.008125,0,0.37913,0.081132,0.497646,0.961196,0.122813,0.33819,0,0.451643,0,0.65902,0.113763,0.227216,0,0,0,0
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
3,1,0.198437,0.641667,0.993125,0.668315,0.976261,0.991004,0.169014,0.566449,0.96732,0.185185,0.277165,0.629921,0.023622,0.346457,0,0,0,1
3,0.01,0.303125,0,0.003511,0.640602,0.953148,0.990798,0.341053,0.896588,0.619403,0.395522,0.03299,0.026804,0.591753,0.3,0,0,0.081443,0
5,1,1.015313,0.42284,0.103661,0,0.327364,0.989441,0.999951,1,0.000308,0.953832,0,0,0,0,0,1,0,1
3,1,1.000625,0,0,0.208778,0.859458,0.93414,0.771429,0,0,0,0,0,0,0.806371,0,0.193629,0,1
5,0.99,1.015313,0.42284,0.103661,0,0.327364,0.989441,0.999951,1,0.000308,0.953832,0,0,0,0,0,1,0,1
1,0,1.007813,0.021305,0.612279,0.196551,0.835131,0.996018,0.82199,0.029412,0.006667,0.428627,0.209302,0.546667,0.006512,0.014264,0.431628,0,0.00093,0
1,0.05,0.977812,0.049021,0.119123,0.532462,0.967543,0.996949,0.971086,0.392236,0.977355,0.798625,0.209652,0.611058,0.161713,0.173857,0.047939,0,0.005433,0
5,0.98,1.015313,0.42284,0.103661,0,0.327364,0.989441,0.999951,1,0.000308,0.953832,0,0,0,0,0,1,0,1
1,0.03,0.987187,0.091061,0.033614,0.337297,0.946588,0.99838,0.633862,0.110166,0.154501,0.456337,0.293131,0.992719,0.003166,0.003799,0,0,0.000317,0
1,0.01,0.474687,0.262869,0.254393,0.628189,0.985641,0.995593,0.494898,0.452162,0.114812,0.399717,0.071099,0.19684,0.666228,0.005925,0.125082,0,0.005925,0
1,0.02,0.315625,0.293831,0.30976,0.301558,0.927962,0.991021,0.280591,0.01393,0.177114,0.172139,0.00495,0.991089,0.00396,0.00495,0,0,0,0
1,0.01,1.000625,0.571684,0.799106,0.051016,0.81521,0.997362,0.42035,0.092755,0.000312,1.820425,0,1,0,0,0,0,0,0
1,0,1.002813,0.000009,0.467312,0.225059,0.72793,0.992949,0.71108,0.027047,0.018783,0.885424,0.170458,0.959177,0.040511,0,0,0,0.000312,0
1,0.01,1.0025,0.299343,0.176652,0.364646,0.93863,0.997456,0.325653,0.040187,0.013266,0.911042,0.20106,0.481297,0.512157,0.00187,0.004676,0,0,0
3,0,1.004687,0.766265,0.578099,0.563979,0.992958,0.997453,0.818705,0.838014,1.49863,0.993151,0.091757,0.241369,0.004977,0.7521,0,0,0.001555,0
1,0.01,1.015,0.001771,0.894677,0.281893,0.907548,0.998105,0.428184,0.052541,0.054615,0.923609,0.109298,0.540333,0.447968,0.010468,0,0,0.001232,0
2,0.02,0.991563,0.045406,0.514722,0.148617,0.76092,0.997571,0.694194,0.08161,0.001846,0.640694,0.146549,0.344469,0.64261,0.012922,0,0,0,0
1,0,0.120313,0.023622,0.919217,0.519414,0.889102,0.979608,0.28655,0.010417,0.067708,0.489583,0.501299,0.750649,0.249351,0,0,0,0,0
3,0.91,1.0075,0,0,0.095051,0.120883,0.245329,0.818182,0,0,0,0,0,0,1,0,0,0,1
3,1,1.005937,0,0,0.094067,0.136536,0.388792,1,0,0,0,0,0,0,1,0,0,0,1
3,0.13,1.01125,0.089418,0.516911,0.111191,0.803735,0.997916,0.658015,0.580589,0.198151,0.404968,0.46508,0.568294,0.068912,0.063659,0.299135,0,0,0
1,0,0.998437,0.759432,0.515097,0.239643,0.889149,0.997416,0.507338,0.076307,0.116725,0.94216,0.101721,0.933959,0.056964,0.009077,0,0,0,0
1,0,1.010938,0.451094,0.297593,0.236527,0.968041,0.99654,0.893444,0.632526,0.949481,0.579931,0.553323,0.976198,0.023802,0,0,0,0,0
1,0.02,0.68375,0.013041,0.561616,0.330505,0.913795,0.995066,0.223744,0.041499,0.048193,0.242972,0.317185,0.942413,0.05713,0,0,0,0.000457,0
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1.000938,0.093798,0.422098,0.558902,0.981167,0.998113,0.447038,0.201847,0.368514,0.895778,0.290041,0.498283,0.423665,0.019981,0.049017,0,0.009054,0
5,0.94,1.00875,0.000007,0,0,0.406548,0.305658,0.973154,0,3.997522,0,0,0,0,0,0,1,0,1
1,0.01,1.004063,0.036972,0.443608,0.172931,0.816944,0.995894,0.567153,0.207585,0.007984,0.224551,0.688142,0.996888,0.001556,0.001556,0,0,0,0
3,0,0.229375,0.811567,0.446873,0.755954,0.991744,0.988724,0.352941,0.743132,0.662088,0.016484,0.008174,0.059946,0.046322,0.893733,0,0,0,0
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
1,0.13,0.994062,0.028768,0.734021,0.157714,0.788493,0.995717,0.931735,0.0732,0.001771,0.474616,0.467463,0.785602,0.206853,0.000943,0.006602,0,0,0
3,0,1.007187,0.492234,0.68157,0.419748,0.924913,0.998045,0.251479,0.57034,1.671324,0.230549,0.02296,0.315545,0.176233,0.508222,0,0,0,0
3,0.01,1.008438,0.000862,0.755904,0.364567,0.893047,0.997502,0.477477,0.311958,0.905719,0.682842,0.105981,0.605516,0.21537,0.178494,0,0,0.00062,0
1,0,0.980313,0.192096,0.810468,0.461354,0.882034,0.994501,0.44598,0.059224,0.250511,0.813479,0.531718,0.956328,0.035703,0.007651,0,0,0.000319,0
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
1,0.01,0.06875,0.459919,0.362797,0.657139,0.94912,0.943854,0.298077,0.38961,2.272727,0.675325,0.3,0.672727,0.245455,0.009091,0.072727,0,0,0
1,0.01,1.000625,0.776735,0.345763,0.108071,0.742177,0.997473,0.592105,0.460584,0.00073,3.176642,0.144285,0.993754,0.006246,0,0,0,0,0
5,0.99,1.007813,0,0,0.113795,0.149757,0.36037,0.820896,0,3,0,0,0,0,0,0,1,0,1
1,0.01,0.208125,0.21894,0.881682,0.338204,0.928204,0.985337,0.537102,0.243863,0.9018,1.104746,0.082583,0.750751,0.211712,0.022523,0,0,0.015015,0
2,0.02,1.009688,0,0.720567,0.057104,0.289814,0.895925,0.495095,0.956479,3.276713,0.055213,0.047044,0,0.99969,0,0,0.00031,0,0
2,0.04,0.184375,0.131214,0.913332,0.280608,0.800525,0.977114,0.612403,0.199609,0.035225,0.663405,0.133898,0.361017,0.611864,0.00678,0,0,0.020339,0
5,0.92,1.015313,0.42284,0.103661,0,0.327364,0.989441,0.999951,1,0.000308,0.953832,0,0,0,0,0,1,0,1
1,0,0.854375,0.050762,0.11138,0.197528,0.812612,0.995513,0.8,0.271429,0.115764,0.35468,0.257498,0.96196,0.037674,0,0,0,0.000366,0
3,0.03,1.004375,0.201699,0.836237,0.449601,0.938823,0.99814,0.973284,0.179926,0.094424,0.453903,0.163037,0.593653,0.359676,0.04636,0,0,0.000311,0
1,0,1.004063,0,0.194157,0.075973,0.262802,0.921002,0.047619,0.543039,0.913921,0.032944,0.707127,0.999066,0,0,0.000934,0,0,0
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1.002813,0.000463,0.550277,0.183864,0.795917,0.996208,0.38212,0.325416,0.04133,1.206651,0.344032,0.79277,0.206606,0,0,0,0.000623,0
5,0.96,1.015313,0.42284,0.103661,0,0.327364,0.989441,0.999951,1,0.000308,0.953832,0,0,0,0,0,1,0,1
1,0.01,0.996875,0.016076,0.193959,0.028673,0.414848,0.941547,0.854918,0.596765,0.004622,0.362218,0.457367,1,0,0,0,0,0,0
1,0.01,0.965625,0.001645,0.036332,0.066423,0.617529,0.988686,0.296875,0.022385,0.010964,1.043856,0.291586,0.999353,0.000647,0,0,0,0,0
6,0,1.015313,0,0.186012,0.019861,0.181124,0.911235,0.500558,0.711491,0.93154,0.422983,0.874115,0.881194,0.049554,0,0.068944,0,0.000308,0
1,0,1.004687,0,0.474078,0.161591,0.632722,0.988236,0.535514,0.044802,0.044452,1.107105,0.111353,1,0,0,0,0,0,0
1,0,1.000938,0.002921,0.082949,0.030201,0.688408,0.996494,0.87323,0.147517,0.010149,0.76477,0.13862,0.499844,0.497034,0.003122,0,0,0,0
1,0.1,1.000312,0.002128,0.325189,0.460121,0.946353,0.997513,0.893728,0.147157,0.001672,1.129097,0.065917,0.363012,0.635114,0.001874,0,0,0,0
2,0.04,1.009688,0,0.720567,0.057104,0.289814,0.895925,0.495095,0.956479,3.276713,0.055213,0.047044,0,0.99969,0,0,0.00031,0,0
1,0.01,1.011562,0.003743,0.416722,0.133317,0.786625,0.989197,0.257098,0.392405,0.805907,1.35865,0.926784,1,0,0,0,0,0,0
1,0.01,1.004063,0,0.194157,0.075973,0.262802,0.921002,0.047619,0.543039,0.913921,0.032944,0.707127,0.999066,0,0,0.000934,0,0,0
1,0.02,0.103438,0.084906,0.634908,0.580447,0.945683,0.981187,0.297753,0.581967,1.262295,0.532787,0.63142,0.779456,0.18429,0.036254,0,0,0,0
1,0.02,0.030625,0,0.859894,0.339252,0.605838,0.835313,0.222222,0.806452,0.064516,0.774194,0.683673,0.846939,0.142857,0.010204,0,0,0,0
1,0,1.011875,0.001043,0.225502,0.16494,0.537468,0.992606,0.298379,0.00743,0.034365,1.332198,0.002471,1,0,0,0,0,0,0
1,0.01,0.005938,0.497741,0.2823,0.365569,0.649511,0.668322,0.263158,0.266667,0.933333,0.4,0.210526,0.789474,0.210526,0,0,0,0,0
2,0.01,1.0075,0.779119,0.130102,0.111182,0.858422,0.998194,0.237876,0.341374,0.054783,0.601799,0.241315,0.006514,0.945099,0.006824,0.024814,0,0.016749,0
2,0,1.014375,0,0.40598,0.013619,0.20829,0.941936,0.757832,0.383966,0.005626,1.154712,0.780961,0.268022,0.731978,0,0,0,0,0
1,0.02,0.758125,0.480219,0.887688,0.406173,0.933197,0.997317,0.360197,0.193315,0.505292,1.649025,0.260099,0.270816,0.025144,0.000824,0.690849,0,0.012366,0
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
1,0.01,1.011562,0.003743,0.416722,0.133317,0.786625,0.989197,0.257098,0.392405,0.805907,1.35865,0.926784,1,0,0,0,0,0,0
1,0.02,0.996875,0.000045,0.01801,0.087649,0.607727,0.992688,0.797727,0.171759,0.01569,0.413708,0.620376,0.986207,0.012226,0.001567,0,0,0,0
3,0.04,1.000938,0.352192,0.386291,0.308467,0.911633,0.998226,0.131004,0.990003,0.873165,1.145892,0.000624,0.019669,0.814549,0.165782,0,0,0,0
2,0,1.008125,0.000108,0.909883,0.279262,0.856903,0.997603,0.997596,0.160789,0.007964,0.998104,0.182579,0.752325,0.247675,0,0,0,0,0
1,0.04,0.019375,0.789902,0.526524,0.253716,0.777321,0.866632,0.465909,0.148148,0.018519,0.685185,0.129032,0.774194,0.193548,0.032258,0,0,0,0
1,0.04,1.0025,0.184323,0.065743,0.237435,0.893164,0.99808,0.705224,0.142952,0.165611,0.921026,0.064526,0.638092,0.316085,0.044264,0,0,0.001559,0
2,0.06,1.00125,0,0.820967,0.022085,0.18964,0.792925,0.476181,0.918118,2.221254,1.047038,0.820849,0,0.984395,0,0,0,0.015605,0
2,0,1.005625,0.000319,0.776219,0.05979,0.600502,0.994791,0.668911,0.057377,0.005855,1.613193,0.203853,0.184587,0.813238,0,0,0,0.002175,0
1,0.0975,0.999375,0,0.301157,0.160216,0.666904,0.979748,0.949576,0.044919,0.199558,0.95729,0.57536,0.997186,0.002189,0,0,0,0.000625,0
2,0.04,1.00125,0,0.820967,0.022085,0.18964,0.792925,0.476181,0.918118,2.221254,1.047038,0.820849,0,0.984395,0,0,0,0.015605,0
5,0.63,0.26375,0,0,0.130963,0.185801,0.541248,0.715976,0,0,0,0,0,0,0,0,1,0,1
1,0.02,0.949688,0,0.823323,0.070733,0.386843,0.971318,0.76769,0.241758,0.879121,0.549451,0.970056,0.998684,0.001316,0,0,0,0,0
3,0.01,1.009688,0.036706,0.783699,0.403221,0.904628,0.995065,0.243711,0.725264,1.425552,0.821326,0.677809,0.770969,0.000929,0.228103,0,0,0,0
2,0.01,0.665625,0.858795,0.312515,0.27288,0.850533,0.996907,0.317065,0.239769,0.341787,1.240346,0.185446,0.025352,0.95446,0.015023,0,0,0.005164,0
6,0.01,0.24125,0.93054,0.98727,0.732033,0.986064,0.988248,0.282851,0.588949,1.622642,0.169811,0.03886,0.132124,0.295337,0.406736,0.138601,0,0.027202,0
1,0.04,1.00875,0.005651,0.238787,0.123968,0.668113,0.993356,0.784668,0.171573,0.048298,0.320607,0.326518,0.55855,0.434944,0.006506,0,0,0,0
1,0.03,1.005313,0.709808,0.982643,0.368754,0.879845,0.996675,0.475339,0.170444,0.465549,0.656392,0.314268,0.993783,0.006217,0,0,0,0,0
1,0.01,0.0275,0.2748,0.048192,0.581797,0.917966,0.897797,0.345133,0.089286,0.107143,0.875,0.363636,0.977273,0.011364,0.011364,0,0,0,0
3,1,1.000312,0,0,0.000456,0.370305,0.860598,0.888889,0.001874,0.344892,0,0,0,0,0.655108,0,0.344892,0,1
2,0,1.000625,0.907038,0.705203,0.378578,0.98115,0.997967,0.508032,0.047021,0.047739,0.101938,0.129919,0.098064,0.901936,0,0,0,0,0
1,0,1.00125,0.048065,0.707948,0.404356,0.88649,0.995455,0.588235,0.193921,0.030012,0.725664,0.188826,0.061486,0.912921,0.020911,0,0,0.004682,0
3,0.99,1.000312,0,0,0.000456,0.370305,0.860598,0.888889,0.001874,0.344892,0,0,0,0,0.655108,0,0.344892,0,1
1,0.02,1.008125,0.004201,0.038308,0.435192,0.960976,0.998237,0.429936,0.193241,0.183071,0.401903,0.055177,0.788593,0.180099,0.029448,0,0,0.00186,0
5,1,1.015313,0.42284,0.103661,0,0.327364,0.989441,0.999951,1,0.000308,0.953832,0,0,0,0,0,1,0,1
1,0,1.005313,0.000291,0.998894,0.177561,0.819306,0.994625,0.449809,0.10585,0.001393,0.702646,0.553621,1,0,0,0,0,0,0
5,1,1.015313,0.42284,0.103661,0,0.327364,0.989441,0.999951,1,0.000308,0.953832,0,0,0,0,0,1,0,1
1,0,1.011562,0.121285,0.46389,0.162447,0.880643,0.998327,0.352941,0.132946,0.128429,0.611165,0.042632,0.810936,0.087427,0.101637,0,0,0,0
1,0,1.000938,0.002921,0.082949,0.030201,0.688408,0.996494,0.87323,0.147517,0.010149,0.76477,0.13862,0.499844,0.497034,0.003122,0,0,0,0
1,0.01,1.011875,0.248364,0.936366,0.22141,0.910137,0.998001,0.761533,0.061764,0.071403,0.812924,0.13496,0.979308,0.009265,0.011118,0,0,0.000309,0
3,1,1.000312,0,0,0.000456,0.370305,0.860598,0.888889,0.001874,0.344892,0,0,0,0,0.655108,0,0.344892,0,1
5,0.84,1.015313,0.42284,0.103661,0,0.327364,0.989441,0.999951,1,0.000308,0.953832,0,0,0,0,0,1,0,1
1,0,1.002188,0.001004,0.868936,0.09997,0.613286,0.995909,0.511381,0.165169,0.331461,1.491011,0.444964,0.966635,0.01715,0.016215,0,0,0,0
1,0,0.999375,0.001937,0.208753,0.022848,0.352428,0.959114,0.792157,0.470449,0.031521,5.383767,0.603189,0.996873,0,0.000313,0.002814,0,0,0
3,0,1.000312,0.092382,0.501819,0.406214,0.971167,0.997302,0.448649,0.999687,4.848343,0.092245,0.000937,0.002187,0,0.997813,0,0,0,0
1,0,0.984062,0.391988,0.957468,0.383674,0.942214,0.997442,0.637546,0.0037,0.014428,0.345542,0.141632,0.962528,0,0,0,0,0.037472,0
5,0.92,1.015313,0.42284,0.103661,0,0.327364,0.989441,0.999951,1,0.000308,0.953832,0,0,0,0,0,1,0,1
2,0,0.993437,0,0.777334,0.029911,0.338101,0.961234,0.684992,0.067506,0.004577,0.344394,0.725071,0.968858,0.030827,0.000315,0,0,0,0
1,0,0.968125,0.000067,0.373624,0.037443,0.41083,0.96747,0.921063,0.119334,0.007361,0.393258,0.166882,0.876049,0.121691,0.001614,0,0,0.000646,0
1,0.02,0.99875,0.000019,0.048188,0.338512,0.85071,0.997808,0.740349,0.310196,0.287697,1.181905,0.34637,0.607947,0.385482,0.004693,0.001564,0,0.000313,0
1,0,0.969688,0,0.494654,0.161042,0.750897,0.97872,0.346126,0.037037,0.074074,1.037037,0.991299,1,0,0,0,0,0,0
1,0,1,0.005713,0.516216,0.093361,0.448822,0.979379,0.435606,0.136,0.125333,0.88,0.882813,1,0,0,0,0,0,0
1,0.02,1.002188,0,0.330929,0.136091,0.580286,0.950281,0.416431,0.594436,0.584187,1.740849,0.787028,0.980355,0,0,0,0.019645,0,0
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
3,0.98,1.00375,0,0,0.150298,0.149574,0.466032,0.40678,0.002803,0.001557,0.001246,0.000311,0.001557,0,0.998443,0,0,0,1
1,0,0.584375,0.017941,0.088571,0.28731,0.69605,0.99053,0.416,0.123577,0.022764,1.35122,0.671123,0.994118,0,0.005882,0,0,0,0
5,1,1.007813,0,0,0.113795,0.149757,0.36037,0.820896,0,3,0,0,0,0,0,0,1,0,1
2,0.01,0.989688,0.902988,0.574335,0.19579,0.868684,0.997491,0.426136,0.125681,0.036576,1.176265,0.188506,0.586675,0.40922,0.003789,0,0,0.000316,0
1,0.01,1.005,0.002442,0.495066,0.056452,0.646652,0.996406,0.400217,0.175017,0.00755,0.475635,0.546953,0.964241,0.035759,0,0,0,0,0
1,0.01,0.719661,0.265033,0.477467,0.374212,0.862417,0.974956,0.501611,0.353523,0.569638,0.678683,0.262357,0.596402,0.232113,0.112861,0.035844,0.010788,0.011993,0
3,0.04,0.425938,0.000002,0.708183,0.23848,0.589103,0.875011,0.323529,1.027146,4.975055,0.636831,0,0.004402,0.038151,0.955246,0,0,0.002201,0
2,0.02,1.009062,0.149111,0.673953,0.276715,0.864611,0.997823,0.311408,0.047399,0.044463,0.760906,0.261691,0.26262,0.72716,0.00991,0,0,0.00031,0
1,0,0.096562,0.319339,0.939468,0.603519,0.953668,0.975664,0.385638,0.159864,0.47619,1.20068,0.048544,0.378641,0.608414,0.009709,0,0,0.003236,0
3,1,1.000312,0,0,0.000456,0.370305,0.860598,0.888889,0.001874,0.344892,0,0,0,0,0.655108,0,0.344892,0,1
3,1,1.010938,0,0,0.000904,0.119006,0.221607,1,0,0,0,0,0,0,1,0,0,0,1
